,id_,institution,post,domaine
1799,12083,WeltHungerHilfe (Agro Action Allemande),Coordonnateur de terrain,Agriculture – Agroalimentaire
1800,12099,Fondation Serovie,Développeur de site web et d'application mobile,Sciences Informatiques
1801,12098,Secteur prive,Directrice Exécutive,"Management/Gestion, Finance, Comptabilité et Commerce"
1802,12093,FHI/Humanité & Inclusion_ HI,Agent de liaison sécurité,Sécurité
1803,12040,Secteur prive,Responsable Contrôle Interne,"Management/Gestion, Finance, Comptabilité et Commerce"
1804,12078,UTE/MEF,"Officier de Communication du Service Environnement, Santé, Sureté et Social (ESSS) du Parc Industrie",Communication et Journalisme
1805,12075,NGO RH,Conseiller(e) en Planification familiale,Santé et Professions médicales
1806,12037,Secteur ong,Monitoring & Evaluation officer,- - Non-defini - -
1807,12090,Plan International-Haiti,Grants Management Coordinator-Maternity Cover,"Management/Gestion, Finance, Comptabilité et Commerce"
1808,12087,Global Communities - (formerly CHF),Comptable Senior,"Management/Gestion, Finance, Comptabilité et Commerce"
1809,12066,Concern Worldwide Haiti,Agent de terrain,Sciences économiques et politiques
1810,12067,Concern Worldwide Haiti,Chargé (e) de Programme Nutrition,Sciences Humaines et Sociales
1811,12069,Concern Worldwide Haiti,Chargé (e) de Programme Marchés,Sciences Humaines et Sociales
1812,12070,Concern Worldwide Haiti,Chargé (e) de Programme Sécurité Alimentaire et Moyens d’Existence (SAME),Sciences Humaines et Sociales
1813,12119,Solidarites International,Responsable Programme EHA (Port-au-Prince),"Management/Gestion, Finance, Comptabilité et Commerce"
1814,12129,Concern Worldwide Haiti,Chargé de Programme Transfert Monétaire,Sciences Humaines et Sociales
1815,12127,MDM Canada,Responsable Logistique et Sécurité,Transport et Logistique
1816,12135,Plan International-Haiti,M&E Assistant,"Management/Gestion, Finance, Comptabilité et Commerce"
1817,12123,MSH,Assistante Administrative,Secrétariat
1818,12124,MSH,Comptable,"Management/Gestion, Finance, Comptabilité et Commerce"
1819,12120,MSH,Health and Community Engagement Specialist (Full-Time Consutant),Santé et Professions médicales
1820,12085,Secteur prive,Gestionnaire de Stock,"Management/Gestion, Finance, Comptabilité et Commerce"
1821,12118,Caris Foundation International,HIV Technical Lead,Santé et Professions médicales
1822,12128,FONKOZE,Koòdinatè AKSYON pou pwodiksyon riral,Agriculture – Agroalimentaire
1823,12114,Caris Foundation International,Digital Media Specialist,Communication et Journalisme
1824,12101,MDM Canada,Coordonnateur Technique,"Management/Gestion, Finance, Comptabilité et Commerce"
1825,12121,Habitat pour l'humanite Haiti,Lead Infrastructure Retrofit and Coordinator,"Architecture, Urbanisme et Aménagement du territoire"
1826,12115,Caris Foundation International,Child Health Regional Technical Lead,Santé et Professions médicales
1827,12116,Caris Foundation International,Maternal Health Regional Technical Lead,Santé et Professions médicales
1828,12105,GOAL Haiti,Resilience Partnership and Learning Manager,Environnement et Sciences de la Terre
1829,12106,GOAL Haiti,Infrastructures Manager,Sciences de l’Ingénieur
1830,12107,PPSELD,Administrative Advisor,"Management/Gestion, Finance, Comptabilité et Commerce"
1831,12103,PNUD Haiti,Assistant (e) Administratif (ve)/RCO,Secrétariat
1832,12080,Secteur prive,Assistant Comptable Analytique,"Management/Gestion, Finance, Comptabilité et Commerce"
1833,12077,Secteur ong,Software Developer,- - Non-defini - -
1834,12117,Plan International-Haiti,Nutrition Officer,Santé et Professions médicales
1835,12109,FEJ,Coordonnateur (trice),Sciences de l’Education
1836,12110,FEJ,Ingénieur en batiment,"Architecture, Urbanisme et Aménagement du territoire"
1837,12108,Expertise France,Inspecteurs en bâtiments (H/F),"Architecture, Urbanisme et Aménagement du territoire"
1838,12091,HAS,Pharmacien/ne,Santé et Professions médicales
1839,12111,Habitat pour l'humanite Haiti,Ingenieur de Terrain,"Architecture, Urbanisme et Aménagement du territoire"
1840,12112,Habitat pour l'humanite Haiti,Mobilisateur Communautaire,Sciences Humaines et Sociales
1841,12086,Plan International-Haiti,Country Finance Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
1842,12054,Secteur prive,Brand Manager,Marketing
1843,12102,CCM HAITI,Assistante Administrative,"Management/Gestion, Finance, Comptabilité et Commerce"
1844,12097,UTE/MEF,Consultant individuel,Sciences de l’Ingénieur
1845,12088,Netherlands Red Cross,Agronome Terrain,Agriculture – Agroalimentaire
1846,12089,Save the Children en Haiti,Coordonateur (trice) du Programme d’Urgence dans le Sud et la Grand’Anse,"Management/Gestion, Finance, Comptabilité et Commerce"
1847,12082,WeltHungerHilfe (Agro Action Allemande),Agent Administratif,"Management/Gestion, Finance, Comptabilité et Commerce"
1848,12083,WeltHungerHilfe (Agro Action Allemande),Coordonnateur de terrain,Agriculture – Agroalimentaire
1849,12099,Fondation Serovie,Développeur de site web et d'application mobile,Sciences Informatiques
1850,12098,Secteur prive,Directrice Exécutive,"Management/Gestion, Finance, Comptabilité et Commerce"
1851,12093,FHI/Humanité & Inclusion_ HI,Agent de liaison sécurité,Sécurité
1852,12040,Secteur prive,Responsable Contrôle Interne,"Management/Gestion, Finance, Comptabilité et Commerce"
1853,12078,UTE/MEF,"Officier de Communication du Service Environnement, Santé, Sureté et Social (ESSS) du Parc Industrie",Communication et Journalisme
1854,12075,NGO RH,Conseiller(e) en Planification familiale,Santé et Professions médicales
1855,12037,Secteur ong,Monitoring & Evaluation officer,- - Non-defini - -
1856,12090,Plan International-Haiti,Grants Management Coordinator-Maternity Cover,"Management/Gestion, Finance, Comptabilité et Commerce"
1857,12087,Global Communities - (formerly CHF),Comptable Senior,"Management/Gestion, Finance, Comptabilité et Commerce"
1858,12066,Concern Worldwide Haiti,Agent de terrain,Sciences économiques et politiques
1859,12067,Concern Worldwide Haiti,Chargé (e) de Programme Nutrition,Sciences Humaines et Sociales
1860,12069,Concern Worldwide Haiti,Chargé (e) de Programme Marchés,Sciences Humaines et Sociales
1861,12070,Concern Worldwide Haiti,Chargé (e) de Programme Sécurité Alimentaire et Moyens d’Existence (SAME),Sciences Humaines et Sociales
1862,12119,Solidarites International,Responsable Programme EHA (Port-au-Prince),"Management/Gestion, Finance, Comptabilité et Commerce"
1863,12129,Concern Worldwide Haiti,Chargé de Programme Transfert Monétaire,Sciences Humaines et Sociales
1864,12127,MDM Canada,Responsable Logistique et Sécurité,Transport et Logistique
1865,12135,Plan International-Haiti,M&E Assistant,"Management/Gestion, Finance, Comptabilité et Commerce"
1866,12123,MSH,Assistante Administrative,Secrétariat
1867,12124,MSH,Comptable,"Management/Gestion, Finance, Comptabilité et Commerce"
1868,12120,MSH,Health and Community Engagement Specialist (Full-Time Consutant),Santé et Professions médicales
1869,12085,Secteur prive,Gestionnaire de Stock,"Management/Gestion, Finance, Comptabilité et Commerce"
1870,12118,Caris Foundation International,HIV Technical Lead,Santé et Professions médicales
1871,12128,FONKOZE,Koòdinatè AKSYON pou pwodiksyon riral,Agriculture – Agroalimentaire
1872,12114,Caris Foundation International,Digital Media Specialist,Communication et Journalisme
1873,12101,MDM Canada,Coordonnateur Technique,"Management/Gestion, Finance, Comptabilité et Commerce"
1874,12121,Habitat pour l'humanite Haiti,Lead Infrastructure Retrofit and Coordinator,"Architecture, Urbanisme et Aménagement du territoire"
1875,12115,Caris Foundation International,Child Health Regional Technical Lead,Santé et Professions médicales
1876,12116,Caris Foundation International,Maternal Health Regional Technical Lead,Santé et Professions médicales
1877,12105,GOAL Haiti,Resilience Partnership and Learning Manager,Environnement et Sciences de la Terre
1878,12106,GOAL Haiti,Infrastructures Manager,Sciences de l’Ingénieur
1879,12107,PPSELD,Administrative Advisor,"Management/Gestion, Finance, Comptabilité et Commerce"
1880,12103,PNUD Haiti,Assistant (e) Administratif (ve)/RCO,Secrétariat
1881,12080,Secteur prive,Assistant Comptable Analytique,"Management/Gestion, Finance, Comptabilité et Commerce"
1882,12077,Secteur ong,Software Developer,- - Non-defini - -
1883,12117,Plan International-Haiti,Nutrition Officer,Santé et Professions médicales
1884,12109,FEJ,Coordonnateur (trice),Sciences de l’Education
1885,12110,FEJ,Ingénieur en batiment,"Architecture, Urbanisme et Aménagement du territoire"
1886,12108,Expertise France,Inspecteurs en bâtiments (H/F),"Architecture, Urbanisme et Aménagement du territoire"
1887,12091,HAS,Pharmacien/ne,Santé et Professions médicales
1888,12111,Habitat pour l'humanite Haiti,Ingenieur de Terrain,"Architecture, Urbanisme et Aménagement du territoire"
1889,12112,Habitat pour l'humanite Haiti,Mobilisateur Communautaire,Sciences Humaines et Sociales
1890,12086,Plan International-Haiti,Country Finance Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
1891,12054,Secteur prive,Brand Manager,Marketing
1892,12102,CCM HAITI,Assistante Administrative,"Management/Gestion, Finance, Comptabilité et Commerce"
1893,12097,UTE/MEF,Consultant individuel,Sciences de l’Ingénieur
1894,12088,Netherlands Red Cross,Agronome Terrain,Agriculture – Agroalimentaire
1895,12089,Save the Children en Haiti,Coordonateur (trice) du Programme d’Urgence dans le Sud et la Grand’Anse,"Management/Gestion, Finance, Comptabilité et Commerce"
1896,12082,WeltHungerHilfe (Agro Action Allemande),Agent Administratif,"Management/Gestion, Finance, Comptabilité et Commerce"
1897,12083,WeltHungerHilfe (Agro Action Allemande),Coordonnateur de terrain,Agriculture – Agroalimentaire
1898,12099,Fondation Serovie,Développeur de site web et d'application mobile,Sciences Informatiques
1899,12098,Secteur prive,Directrice Exécutive,"Management/Gestion, Finance, Comptabilité et Commerce"
1900,12093,FHI/Humanité & Inclusion_ HI,Agent de liaison sécurité,Sécurité
1901,12040,Secteur prive,Responsable Contrôle Interne,"Management/Gestion, Finance, Comptabilité et Commerce"
1902,12078,UTE/MEF,"Officier de Communication du Service Environnement, Santé, Sureté et Social (ESSS) du Parc Industrie",Communication et Journalisme
1903,12075,NGO RH,Conseiller(e) en Planification familiale,Santé et Professions médicales
1904,12037,Secteur ong,Monitoring & Evaluation officer,- - Non-defini - -
1905,12090,Plan International-Haiti,Grants Management Coordinator-Maternity Cover,"Management/Gestion, Finance, Comptabilité et Commerce"
1906,12087,Global Communities - (formerly CHF),Comptable Senior,"Management/Gestion, Finance, Comptabilité et Commerce"
1907,12066,Concern Worldwide Haiti,Agent de terrain,Sciences économiques et politiques
1908,12067,Concern Worldwide Haiti,Chargé (e) de Programme Nutrition,Sciences Humaines et Sociales
1909,12069,Concern Worldwide Haiti,Chargé (e) de Programme Marchés,Sciences Humaines et Sociales
1910,12070,Concern Worldwide Haiti,Chargé (e) de Programme Sécurité Alimentaire et Moyens d’Existence (SAME),Sciences Humaines et Sociales
1911,12119,Solidarites International,Responsable Programme EHA (Port-au-Prince),"Management/Gestion, Finance, Comptabilité et Commerce"
1912,12129,Concern Worldwide Haiti,Chargé de Programme Transfert Monétaire,Sciences Humaines et Sociales
1913,12127,MDM Canada,Responsable Logistique et Sécurité,Transport et Logistique
1914,12135,Plan International-Haiti,M&E Assistant,"Management/Gestion, Finance, Comptabilité et Commerce"
1915,12123,MSH,Assistante Administrative,Secrétariat
1916,12124,MSH,Comptable,"Management/Gestion, Finance, Comptabilité et Commerce"
1917,12120,MSH,Health and Community Engagement Specialist (Full-Time Consutant),Santé et Professions médicales
1918,12085,Secteur prive,Gestionnaire de Stock,"Management/Gestion, Finance, Comptabilité et Commerce"
1919,12118,Caris Foundation International,HIV Technical Lead,Santé et Professions médicales
1920,12128,FONKOZE,Koòdinatè AKSYON pou pwodiksyon riral,Agriculture – Agroalimentaire
1921,12114,Caris Foundation International,Digital Media Specialist,Communication et Journalisme
1922,12101,MDM Canada,Coordonnateur Technique,"Management/Gestion, Finance, Comptabilité et Commerce"
1923,12121,Habitat pour l'humanite Haiti,Lead Infrastructure Retrofit and Coordinator,"Architecture, Urbanisme et Aménagement du territoire"
1924,12115,Caris Foundation International,Child Health Regional Technical Lead,Santé et Professions médicales
1925,12116,Caris Foundation International,Maternal Health Regional Technical Lead,Santé et Professions médicales
1926,12105,GOAL Haiti,Resilience Partnership and Learning Manager,Environnement et Sciences de la Terre
1927,12106,GOAL Haiti,Infrastructures Manager,Sciences de l’Ingénieur
1928,12107,PPSELD,Administrative Advisor,"Management/Gestion, Finance, Comptabilité et Commerce"
1929,12103,PNUD Haiti,Assistant (e) Administratif (ve)/RCO,Secrétariat
1930,12080,Secteur prive,Assistant Comptable Analytique,"Management/Gestion, Finance, Comptabilité et Commerce"
1931,12077,Secteur ong,Software Developer,- - Non-defini - -
1932,12117,Plan International-Haiti,Nutrition Officer,Santé et Professions médicales
1933,12109,FEJ,Coordonnateur (trice),Sciences de l’Education
1934,12110,FEJ,Ingénieur en batiment,"Architecture, Urbanisme et Aménagement du territoire"
1935,12108,Expertise France,Inspecteurs en bâtiments (H/F),"Architecture, Urbanisme et Aménagement du territoire"
1936,12091,HAS,Pharmacien/ne,Santé et Professions médicales
1937,12111,Habitat pour l'humanite Haiti,Ingenieur de Terrain,"Architecture, Urbanisme et Aménagement du territoire"
1938,12112,Habitat pour l'humanite Haiti,Mobilisateur Communautaire,Sciences Humaines et Sociales
1939,12086,Plan International-Haiti,Country Finance Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
1940,12054,Secteur prive,Brand Manager,Marketing
1941,12102,CCM HAITI,Assistante Administrative,"Management/Gestion, Finance, Comptabilité et Commerce"
1942,12097,UTE/MEF,Consultant individuel,Sciences de l’Ingénieur
1943,12088,Netherlands Red Cross,Agronome Terrain,Agriculture – Agroalimentaire
1944,12089,Save the Children en Haiti,Coordonateur (trice) du Programme d’Urgence dans le Sud et la Grand’Anse,"Management/Gestion, Finance, Comptabilité et Commerce"
1945,12082,WeltHungerHilfe (Agro Action Allemande),Agent Administratif,"Management/Gestion, Finance, Comptabilité et Commerce"
1946,12083,WeltHungerHilfe (Agro Action Allemande),Coordonnateur de terrain,Agriculture – Agroalimentaire
1947,12099,Fondation Serovie,Développeur de site web et d'application mobile,Sciences Informatiques
